"","app_num","year","sic","class"
"5232",12547112,2009,56,"No"
"5233",12590114,2009,55,"No"
"5234",12417384,2009,56,"Yes"
"5235",12640920,2009,56,"Yes"
"5236",12451800,2009,55,"navigation"
"5237",12534698,2009,43,"No"
"5238",12368045,2009,8,"No"
"5239",12606289,2009,56,"No"
"5240",12538739,2009,43,"Yes"
"5241",12374959,2009,17,"Yes"
"5242",12359529,2009,16,"Yes"
"5243",12622334,2009,54,"Yes"
"5244",12425344,2009,30,"No"
"5245",12576354,2009,14,"No"
"5246",12377639,2009,25,"No"
"5247",12643455,2009,25,"No"
"5248",12625421,2009,54,"No"
"5249",12650117,2009,40,"No"
"5250",12588348,2009,40,"review"
"5251",12090693,2009,40,"Yes"
"5252",12564131,2009,39,"No"
"5253",12083492,2009,13,"No"
"5254",12562195,2009,29,"No"
"5255",12470965,2009,46,"No"
"5256",12575623,2009,35,"Yes"
"5257",12486803,2009,8,"Yes"
"5258",12571944,2009,16,"Yes"
"5259",12373311,2009,26,"No"
"5260",12577421,2009,35,"No"
"5261",12538804,2009,40,"Yes"
"5262",12427846,2009,17,"Yes"
"5263",12626317,2009,32,"No"
"5264",12321567,2009,31,"Yes"
"5265",12610736,2009,16,"Yes"
"5266",12224733,2009,14,"No"
"5267",12624433,2009,26,"No"
"5268",12419541,2009,52,"No"
"5269",12402651,2009,35,"No"
"5270",12542351,2009,15,"No"
"5271",12567583,2009,35,"Yes"
"5272",12455282,2009,52,"No"
"5273",12570400,2009,35,"No"
"5274",12535788,2009,24,"No"
"5275",12419346,2009,38,"Yes"
"5276",12516405,2009,15,"No"
"5277",12357339,2009,35,"Yes"
"5278",12440914,2009,14,"No"
"5279",12492058,2009,14,"No"
"5280",12550371,2009,52,"No"
"5281",12523859,2009,31,"No"
"5282",12555631,2009,7,"Yes"
"5283",12550499,2009,17,"No"
"5284",12455442,2009,50,"Yes"
"5285",12230675,2008,46,"Yes"
"5286",11718875,2008,36,"Yes"
"5287",12238343,2008,56,"No"
"5288",12204321,2008,46,"No"
"5289",12318343,2008,55,"Yes"
"5290",12200606,2008,27,"Yes"
"5291",12149256,2008,27,"Yes"
"5292",12081153,2008,43,"Yes"
"5293",12012622,2008,43,"No"
"5294",12055155,2008,55,"No"
"5295",12252391,2008,27,"No"
"5296",12058575,2008,27,"No"
"5297",12219931,2008,27,"Yes"
"5298",12190609,2008,56,"No"
"5299",12071429,2008,31,"No"
"5300",12270624,2008,39,"No"
"5301",12158195,2008,46,"Yes"
"5302",11667433,2008,14,"Yes"
"5303",12151118,2008,36,"Yes"
"5304",12229666,2008,30,"No"
"5305",12144761,2008,6,"No"
"5306",12100826,2008,26,"Yes"
"5307",12128712,2008,29,"Yes"
"5308",11664188,2008,38,"No"
"5309",12219859,2008,43,"No"
"5310",12059339,2008,36,"Yes"
"5311",11597209,2008,54,"Yes"
"5312",12107157,2008,43,"the"
"5313",11970533,2008,27,"No"
"5314",12030850,2008,27,"Yes"
"5315",12290228,2008,56,"No"
"5316",12071725,2008,56,"No"
"5317",12328660,2008,21,"Yes"
"5318",12179506,2008,55,"No"
"5319",12076038,2008,43,"Yes"
"5320",12163967,2008,56,"No"
"5321",12055864,2008,27,"Yes"
"5322",12029009,2008,27,"No"
"5323",12067136,2008,21,"No"
"5324",10575507,2008,55,"No"
"5325",12130996,2008,27,"No"
"5326",12314623,2008,40,"Yes"
"5327",12166527,2008,36,"No"
"5328",12279515,2008,43,"No"
"5329",12212779,2008,43,"Yes"
"5330",12132093,2008,43,"Yes"
"5331",12258956,2008,43,"Yes"
"5332",12229442,2008,6,"Yes"
"5333",12091363,2008,43,"image"
"5334",12101998,2008,43,"Yes"
"5335",12303850,2008,21,"No"
"5336",12344684,2008,43,"170"
"5337",12031416,2008,43,"Yes"
"5338",12184421,2008,27,"Yes"
"5339",12290459,2008,21,"Yes"
"5340",12019432,2008,43,"Yes"
"5341",10582550,2008,56,"No"
"5342",12014740,2008,35,"No"
"5343",12146845,2008,21,"No"
"5344",12072039,2008,55,"No"
"5345",12161109,2008,55,"in"
"5346",12054703,2008,26,"No"
"5347",12346643,2008,56,"No"
"5348",11631238,2008,35,"Yes"
"5349",12007402,2008,30,"No"
"5350",12170184,2008,31,"Yes"
"5351",12236934,2008,27,"Yes"
"5352",12215035,2008,55,"No"
"5353",12117376,2008,56,"No"
"5354",12018606,2008,56,"No"
"5355",12225809,2008,54,"No"
"5356",12268267,2008,56,"No"
"5357",12190190,2008,25,"in"
"5358",10565980,2008,36,"Yes"
"5359",12020943,2008,27,"No"
"5360",12324517,2008,54,"No"
"5361",12090314,2008,40,"Yes"
"5362",12150582,2008,55,"No"
"5363",12033033,2008,17,"Yes"
"5364",12111384,2008,55,"Yes"
"5365",12045216,2008,6,"Yes"
"5366",12261656,2008,43,"Yes"
"5367",12234981,2008,31,"No"
"5368",12153765,2008,39,"Yes"
"5369",12281858,2008,31,"No"
"5370",12039829,2008,43,"Yes"
"5371",12344028,2008,27,"No"
"5372",12145898,2008,56,"No"
"5373",12051604,2008,55,"No"
"5374",12285086,2008,35,"Yes"
"5375",12302593,2008,55,"Yes"
"5376",12129769,2008,43,"Yes"
"5377",12233297,2008,55,"Yes"
"5378",12048406,2008,36,"Yes"
"5379",12314699,2008,55,"No"
"5380",12100582,2008,36,"No"
"5381",12218748,2008,43,"Yes"
"5382",12256262,2008,36,"No"
"5383",12077501,2008,43,"Yes"
"5384",12098686,2008,26,"No"
"5385",12268191,2008,43,"Yes"
"5386",12115347,2008,14,"No"
"5387",12230464,2008,29,"Yes"
"5388",11426353,2008,56,"Yes"
"5389",12186328,2008,27,"No"
"5390",12205623,2008,14,"Yes"
"5391",11994560,2008,36,"Yes"
"5392",12323304,2008,25,"Yes"
"5393",12286013,2008,29,"No"
"5394",12207015,2008,27,"Yes"
"5395",12105792,2008,55,"No"
"5396",12217723,2008,54,"No"
"5397",12013302,2008,27,"Yes"
"5398",12152527,2008,38,"No"
"5399",12161839,2008,16,"No"
"5400",12071386,2008,27,"Yes"
"5401",12015000,2008,55,"No"
"5402",12064004,2008,56,"No"
"5403",12108129,2008,55,"Yes"
"5404",12287292,2008,27,"Yes"
"5405",12270769,2008,56,"No"
"5406",12129150,2008,43,"Yes"
"5407",12104651,2008,35,"No"
"5408",12197062,2008,27,"Yes"
"5409",12173051,2008,27,"Yes"
"5410",12023245,2008,31,"No"
"5411",12228265,2008,43,"No"
"5412",12105103,2008,21,"Yes"
"5413",12110403,2008,56,"Yes"
"5414",12134719,2008,43,"Yes"
"5415",12326300,2008,55,"Yes"
"5416",12135435,2008,56,"No"
"5417",12141601,2008,55,"handle"
"5418",12328711,2008,15,"Yes"
"5419",12149177,2008,25,"No"
"5420",12304084,2008,42,"Yes"
"5421",11571360,2008,46,"Yes"
"5422",12277092,2008,27,"No"
"5423",11970630,2008,27,"part"
"5424",12271207,2008,56,"No"
"5425",12136747,2008,7,"Yes"
"5426",12221813,2008,27,"No"
"5427",12228460,2008,29,"No"
"5428",12308137,2008,27,"Yes"
"5429",12245384,2008,56,"No"
"5430",12045069,2008,46,"No"
"5431",12213994,2008,31,"No"
"5432",12287966,2008,43,"No"
"5433",12169144,2008,36,"Yes"
"5434",12317599,2008,56,"No"
"5435",12036853,2008,55,"No"
"5436",12315558,2008,16,"Yes"
"5437",12129203,2008,15,"No"
"5438",12271967,2008,52,"Yes"
"5439",12088713,2008,43,"Yes"
"5440",12080883,2008,29,"No"
"5441",12313431,2008,31,"Yes"
"5442",12276163,2008,46,"No"
"5443",12190919,2008,42,"Yes"
"5444",12284628,2008,38,"produ"
"5445",11916081,2008,55,"Yes"
"5446",11995845,2008,14,"No"
"5447",12182611,2008,36,"Yes"
"5448",12141862,2008,35,"Yes"
"5449",12042061,2008,54,"No"
"5450",12113294,2008,27,"No"
"5451",12123125,2008,27,"Yes"
"5452",11971649,2008,56,"No"
"5453",12213824,2008,30,"Yes"
"5454",12070802,2008,31,"No"
"5455",12294407,2008,43,"Yes"
"5456",12193795,2008,43,"Yes"
"5457",12171433,2008,27,"No"
"5458",12314362,2008,56,"No"
"5459",12037777,2008,56,"Yes"
"5460",12290457,2008,7,"Yes"
"5461",12214565,2008,21,"Yes"
"5462",12164678,2008,27,"Yes"
"5463",12176169,2008,27,"Yes"
"5464",12259890,2008,27,"Yes"
"5465",12176946,2008,27,"Yes"
"5466",12075435,2008,14,"Yes"
"5467",12145095,2008,43,"Yes"
"5468",12227286,2008,30,"No"
"5469",12313903,2008,2,"No"
"5470",12108572,2008,43,"No"
"5471",12166555,2008,50,"No"
"5472",11970959,2008,27,"No"
"5473",12132684,2008,21,"No"
"5474",12347520,2008,43,"Yes"
"5475",12197770,2008,56,"No"
"5476",12259524,2008,39,"No"
"5477",12045986,2008,38,"Yes"
"5478",12085806,2008,21,"display"
"5479",11970067,2008,56,"Yes"
"5480",12066228,2008,36,"No"
"5481",12106346,2008,36,"the"
"5482",12296858,2008,17,"Yes"
"5483",12280587,2008,36,"Yes"
"5484",12333606,2008,46,"Yes"
"5485",12094987,2008,25,"No"
"5486",12213138,2008,54,"No"
"5487",12252906,2008,39,"No"
"5488",12317565,2008,31,"the"
"5489",12223000,2008,21,"No"
"5490",11995348,2008,56,"inv"
"5491",12057757,2008,35,"Yes"
"5492",12114171,2008,56,"Yes"
"5493",12043233,2008,43,"Yes"
"5494",12127899,2008,55,"No"
"5495",12031252,2008,21,"No"
"5496",12144084,2008,36,"Yes"
"5497",12088889,2008,43,"Yes"
"5498",12085631,2008,43,"Yes"
"5499",12324553,2008,43,"Yes"
"5500",12159845,2008,43,"No"
"5501",11922359,2008,25,"No"
"5502",12026768,2008,39,"Yes"
"5503",12178083,2008,7,"No"
"5504",10586984,2008,38,"No"
"5505",12133506,2008,27,"No"
"5506",12204416,2008,46,"Yes"
"5507",12221250,2008,30,"Yes"
"5508",12095256,2008,16,"Yes"
"5509",12023296,2008,25,"No"
"5510",12316293,2008,49,"No"
"5511",12114970,2008,27,"Yes"
"5512",12335112,2008,43,"No"
"5513",12184503,2008,43,"Yes"
"5514",12180195,2008,27,"No"
"5515",12247646,2008,30,"No"
"5516",12149087,2008,43,"any"
"5517",12018931,2008,55,"No"
"5518",12140187,2008,43,"No"
"5519",12077526,2008,25,"No"
"5520",12269967,2008,14,"Yes"
"5521",12231448,2008,21,"No"
"5522",12093889,2008,55,"Yes"
"5523",12323371,2008,36,"sem"
"5524",11665945,2008,14,"No"
"5525",12058562,2008,56,"No"
"5526",12076139,2008,46,"No"
"5527",12334904,2008,2,"No"
"5528",12177526,2008,29,"Yes"
"5529",12292106,2008,36,"Yes"
"5530",12221810,2008,46,"No"
"5531",12219478,2008,35,"No"
"5532",12294888,2008,35,"Yes"
"5533",12170616,2008,27,"Yes"
"5534",12284974,2008,36,"Yes"
"5535",11995072,2008,36,"Yes"
"5536",12258557,2008,39,"No"
"5537",12317121,2008,56,"No"
"5538",12167804,2008,56,"Yes"
"5539",12272146,2008,40,"No"
"5540",12325280,2008,36,"No"
"5541",12304505,2008,56,"Yes"
"5542",12317399,2008,42,"Yes"
"5543",12231245,2008,7,"No"
"5544",12157364,2008,43,"Yes"
"5545",12209962,2008,27,"Yes"
"5546",12091814,2008,14,"No"
"5547",12266453,2008,43,"Yes"
"5548",12218148,2008,55,"Yes"
"5549",12151664,2008,35,"No"
"5550",12186138,2008,17,"Yes"
"5551",12069008,2008,29,"Yes"
"5552",12107493,2008,46,"No"
"5553",12108841,2008,39,"Yes"
"5554",12161332,2008,55,"No"
"5555",12122380,2008,55,"No"
"5556",11913976,2008,50,"in"
"5557",12065423,2008,13,"Yes"
"5558",12150650,2008,56,"No"
"5559",12169454,2008,43,"Yes"
"5560",12298684,2008,43,"Yes"
"5561",12254159,2008,56,"No"
"5562",12060317,2008,30,"No"
"5563",12345555,2008,21,"Yes"
"5564",12212055,2008,21,"No"
"5565",12323492,2008,17,"Yes"
"5566",12130314,2008,56,"information"
"5567",12232918,2008,31,"No"
"5568",12183357,2008,21,"No"
"5569",12182739,2008,35,"Yes"
"5570",12199019,2008,54,"Yes"
"5571",12331163,2008,35,"Yes"
"5572",12298112,2008,42,"the"
"5573",12231416,2008,27,"No"
"5574",12085945,2008,54,"view"
"5575",12189361,2008,56,"Yes"
"5576",12177547,2008,21,"No"
"5577",12054756,2008,43,"Yes"
"5578",12246098,2008,1,"No"
"5579",12053079,2008,55,"No"
"5580",12082600,2008,17,"No"
"5581",12043859,2008,47,"No"
"5582",12193719,2008,55,"Yes"
"5583",12209069,2008,36,"No"
"5584",12116350,2008,55,"Yes"
"5585",12083125,2008,32,"No"
"5586",12324513,2008,31,"No"
"5587",12292040,2008,36,"Yes"
"5588",12260587,2008,39,"No"
"5589",12200230,2008,27,"Yes"
"5590",12162663,2008,16,"No"
"5591",12029901,2008,55,"the"
"5592",12167626,2008,27,"No"
"5593",12067179,2008,25,"No"
"5594",12346541,2008,52,"Yes"
"5595",12223953,2008,13,"No"
"5596",12241856,2008,56,"No"
"5597",12169963,2008,27,"Yes"
"5598",11916963,2008,14,"No"
"5599",12121036,2008,31,"No"
"5600",12331456,2008,54,"No"
"5601",11991308,2008,56,"No"
"5602",12046148,2008,56,"No"
"5603",12049851,2008,56,"Yes"
"5604",12332186,2008,36,"No"
"5605",12116078,2008,56,"No"
"5606",12323536,2008,40,"No"
"5607",12281884,2008,40,"No"
"5608",12174724,2008,21,"No"
"5609",12191377,2008,30,"No"
"5610",12233148,2008,27,"Yes"
"5611",12285724,2008,14,"Yes"
"5612",12285698,2008,29,"the"
"5613",12031968,2008,39,"No"
"5614",12179500,2008,21,"No"
"5615",12290688,2008,55,"No"
"5616",11994904,2008,46,"No"
"5617",12252604,2008,40,"No"
"5618",12251428,2008,36,"Yes"
"5619",12295563,2008,43,"Yes"
"5620",12188057,2008,43,"Yes"
"5621",12097329,2008,20,"No"
"5622",12054976,2008,39,"Yes"
"5623",12330662,2008,30,"No"
"5624",12077512,2008,43,"Yes"
"5625",12080079,2008,56,"No"
"5626",12052141,2008,56,"Yes"
"5627",11815959,2008,55,"Yes"
"5628",12064250,2008,54,"No"
"5629",11995764,2008,56,"Yes"
"5630",12115923,2008,31,"No"
"5631",12224143,2008,35,"Yes"
"5632",12168318,2008,46,"No"
"5633",12319056,2008,27,"No"
"5634",12208704,2008,46,"No"
"5635",12150488,2008,56,"No"
"5636",12274124,2008,25,"No"
"5637",12120685,2008,39,"No"
"5638",12285872,2008,56,"No"
"5639",12334832,2008,43,"Yes"
"5640",12286835,2008,25,"No"
"5641",12100466,2008,15,"No"
"5642",12250053,2008,31,"Yes"
"5643",12186903,2008,39,"Yes"
"5644",12061610,2008,31,"No"
"5645",12090811,2008,56,"Yes"
"5646",12133728,2008,14,"Yes"
"5647",11995245,2008,46,"point"
"5648",12188035,2008,30,"No"
"5649",12346557,2008,43,"Yes"
"5650",12073069,2008,36,"No"
"5651",12253455,2008,43,"Yes"
"5652",12217719,2008,27,"Yes"
"5653",12121408,2008,56,"No"
"5654",12145485,2008,56,"No"
"5655",12040903,2008,36,"No"
"5656",12066422,2008,43,"the"
"5657",12074300,2008,56,"No"
"5658",12210395,2008,56,"No"
"5659",12246312,2008,35,"No"
"5660",12339558,2008,55,"Yes"
"5661",12240933,2008,40,"No"
"5662",12261620,2008,14,"No"
"5663",12053740,2008,43,"Yes"
"5664",12160267,2008,21,"No"
"5665",12257933,2008,56,"No"
"5666",12095741,2008,25,"No"
"5667",12059453,2008,25,"No"
"5668",12013888,2008,29,"No"
"5669",12059331,2008,43,"No"
"5670",12035934,2008,55,"No"
"5671",12087199,2008,54,"No"
"5672",12315561,2008,54,"No"
"5673",12233267,2008,54,"No"
"5674",12217740,2008,38,"No"
"5675",12254228,2008,17,"Yes"
"5676",12212343,2008,56,"No"
"5677",12089111,2008,56,"No"
"5678",12120745,2008,43,"No"
"5679",12175551,2008,21,"No"
"5680",12267628,2008,27,"Yes"
"5681",12124017,2008,27,"No"
"5682",11971399,2008,55,"Yes"
"5683",12137346,2008,27,"No"
"5684",12046584,2008,27,"No"
"5685",12274516,2008,56,"No"
"5686",11577386,2008,29,"Yes"
"5687",12090558,2008,21,"No"
"5688",11575208,2008,24,"No"
"5689",12134826,2008,21,"No"
"5690",12248404,2008,55,"No"
"5691",12024255,2008,27,"No"
"5692",12284342,2008,52,"No"
"5693",12163965,2008,56,"Yes"
"5694",11972371,2008,36,"Yes"
"5695",12337749,2008,35,"No"
"5696",12206807,2008,36,"in"
"5697",12315760,2008,49,"Yes"
"5698",12103571,2008,15,"No"
"5699",12235433,2008,43,"Yes"
"5700",12250369,2008,26,"Yes"
"5701",12165981,2008,52,"No"
"5702",12064451,2008,25,"No"
"5703",12244280,2008,36,"No"
"5704",12019925,2008,43,"Yes"
"5705",12132331,2008,8,"No"
"5706",12114110,2008,30,"No"
"5707",12202431,2008,36,"in"
"5708",11996659,2008,43,"Yes"
"5709",12328148,2008,54,"No"
"5710",12050224,2008,29,"No"
"5711",12194815,2008,17,"No"
"5712",12216841,2008,21,"No"
"5713",12213299,2008,35,"No"
"5714",12052719,2008,55,"No"
"5715",12265879,2008,27,"No"
"5716",11917868,2008,36,"No"
"5717",12224804,2008,17,"Yes"
"5718",12276372,2008,27,"Yes"
"5719",12063856,2008,27,"of"
"5720",12022185,2008,36,"Yes"
"5721",12027054,2008,52,"No"
"5722",12162389,2008,21,"No"
"5723",12010229,2008,17,"Yes"
"5724",12326504,2008,56,"Yes"
"5725",12287998,2008,36,"No"
"5726",12010847,2008,27,"Yes"
"5727",12181752,2008,21,"No"
"5728",12245431,2008,7,"Yes"
"5729",12164459,2008,27,"Yes"
"5730",12207151,2008,21,"No"
"5731",12252804,2008,56,"not"
"5732",12037139,2008,43,"Yes"
"5733",12257388,2008,21,"No"
"5734",12126881,2008,39,"No"
"5735",12086342,2008,29,"No"
"5736",12196531,2008,35,"Yes"
"5737",12008584,2008,56,"Yes"
"5738",12336791,2008,55,"Yes"
"5739",12118092,2008,55,"deliver"
"5740",12017923,2008,27,"No"
"5741",12103235,2008,43,"Yes"
"5742",12336623,2008,56,"No"
"5743",12205516,2008,27,"No"
"5744",12280621,2008,55,"No"
"5745",12230375,2008,29,"No"
"5746",12169233,2008,35,"No"
"5747",12264222,2008,21,"No"
"5748",12347921,2008,46,"No"
"5749",12275488,2008,32,"No"
"5750",12083410,2008,31,"No"
"5751",12022454,2008,56,"No"
"5752",12208202,2008,27,"No"
"5753",11718320,2008,21,"No"
"5754",12010057,2008,46,"No"
"5755",12090873,2008,35,"Yes"
"5756",12268722,2008,43,"Yes"
"5757",12230820,2008,21,"No"
"5758",12156550,2008,35,"Yes"
"5759",12141293,2008,56,"Yes"
"5760",12221112,2008,55,"No"
"5761",12155173,2008,31,"No"
"5762",12102117,2008,15,"No"
"5763",11991419,2008,7,"No"
"5764",12145594,2008,56,"No"
"5765",12126645,2008,56,"No"
"5766",12012029,2008,2,"No"
"5767",12209433,2008,54,"No"
"5768",12082214,2008,7,"Yes"
"5769",12209828,2008,43,"Yes"
"5770",12330452,2008,29,"Yes"
"5771",12037655,2008,56,"No"
"5772",12292779,2008,30,"No"
"5773",12194093,2008,25,"No"
"5774",12241010,2008,55,"Yes"
"5775",12227480,2008,55,"No"
"5776",12327045,2008,43,"Yes"
"5777",12238233,2008,43,"No"
"5778",12209628,2008,30,"No"
"5779",12037762,2008,43,"Yes"
"5780",12099118,2008,43,"No"
"5781",12213870,2008,55,"Yes"
"5782",11569519,2008,25,"No"
"5783",12326081,2008,29,"Yes"
"5784",12224281,2008,43,"No"
"5785",12327638,2008,21,"No"
"5786",12276407,2008,27,"No"
"5787",12280557,2008,13,"Yes"
"5788",12149312,2008,43,"Yes"
"5789",12329610,2008,30,"Yes"
"5790",12093762,2008,27,"Yes"
"5791",12045207,2008,54,"No"
"5792",12040140,2008,14,"Yes"
"5793",12237844,2008,31,"No"
"5794",12070480,2008,55,"No"
"5795",12047391,2008,14,"No"
"5796",12201567,2008,40,"ign"
"5797",12068802,2008,39,"No"
"5798",12135063,2008,27,"in"
"5799",12014189,2008,35,"Yes"
"5800",12098105,2008,55,"Yes"
"5801",12126480,2008,27,"Yes"
"5802",12200357,2008,31,"No"
"5803",10581094,2008,14,"No"
"5804",12234038,2008,30,"in"
"5805",12110685,2008,56,"Yes"
"5806",12161508,2008,46,"Yes"
"5807",12332707,2008,35,"Yes"
"5808",12062928,2008,27,"The"
"5809",12302100,2008,40,"Yes"
"5810",12223454,2008,46,"No"
"5811",12317134,2008,27,"Yes"
"5812",12047516,2008,55,"Yes"
"5813",12289161,2008,46,"Yes"
"5814",12138365,2008,46,"No"
"5815",12261568,2008,55,"Yes"
"5816",12152416,2008,21,"No"
"5817",12070203,2008,40,"Yes"
"5818",12089588,2008,21,"No"
"5819",12119225,2008,21,"material"
"5820",12257490,2008,43,"Yes"
"5821",12038293,2008,36,"No"
"5822",12324392,2008,56,"No"
"5823",12251868,2008,21,"Yes"
"5824",12124571,2008,54,"No"
"5825",12047898,2008,30,"No"
"5826",12186076,2008,43,"Yes"
"5827",12024533,2008,31,"No"
"5828",12087076,2008,56,"Yes"
"5829",12253297,2008,56,"No"
"5830",12176446,2008,21,"No"
"5831",12230223,2008,43,"Yes"
"5832",11994911,2008,55,"Yes"
"5833",12064639,2008,35,"Yes"
"5834",12154070,2008,21,"No"
"5835",12329728,2008,43,"Yes"
"5836",11576715,2008,56,"No"
"5837",11972965,2008,43,"Yes"
"5838",12285370,2008,56,"Unit"
"5839",12190079,2008,54,"Yes"
"5840",12069053,2008,35,"No"
"5841",12165358,2008,43,"Yes"
"5842",12238030,2008,54,"No"
"5843",12259064,2008,56,"Yes"
"5844",12037177,2008,27,"No"
"5845",12065929,2008,36,"Yes"
"5846",12082681,2008,6,"No"
"5847",12151911,2008,43,"Yes"
"5848",12033658,2008,38,"No"
"5849",12169168,2008,21,"No"
"5850",12165878,2008,21,"No"
"5851",12071809,2008,40,"Yes"
"5852",12217354,2008,56,"No"
"5853",12064485,2008,35,"Yes"
"5854",11663926,2008,39,"Yes"
"5855",12267093,2008,35,"Yes"
"5856",11996339,2008,55,"No"
"5857",12152823,2008,39,"No"
"5858",12131393,2008,43,"Yes"
"5859",12272394,2008,35,"Yes"
"5860",12078263,2008,56,"No"
"5861",12272695,2008,43,"Yes"
"5862",12190046,2008,43,"No"
"5863",12069526,2008,14,"Yes"
"5864",12266933,2008,55,"No"
"5865",11664281,2008,8,"Yes"
"5866",12075636,2008,29,"No"
"5867",12118461,2008,36,"No"
"5868",11663858,2008,52,"Yes"
"5869",12090493,2008,30,"Yes"
"5870",12261570,2008,14,"to"
"5871",12068043,2008,56,"No"
"5872",12088736,2008,36,"Yes"
"5873",11997607,2008,17,"Yes"
"5874",12223677,2008,47,"No"
"5875",12080211,2008,43,"No"
"5876",12113322,2008,27,"No"
"5877",11918790,2008,55,"Yes"
"5878",12158648,2008,43,"Yes"
"5879",12098767,2008,40,"Yes"
"5880",12266091,2008,46,"Yes"
"5881",12207518,2008,27,"Yes"
"5882",12180932,2008,30,"Yes"
"5883",12209826,2008,27,"Yes"
"5884",12240580,2008,52,"Yes"
"5885",12121750,2008,1,"No"
"5886",12250588,2008,55,"No"
"5887",12289910,2008,43,"Yes"
"5888",12212285,2008,36,"Yes"
"5889",12270806,2008,46,"No"
"5890",12228703,2008,14,"Yes"
"5891",12076104,2008,56,"Yes"
"5892",12203990,2008,56,"No"
"5893",12112733,2008,54,"No"
"5894",12245936,2008,55,"Yes"
"5895",12263146,2008,43,"No"
"5896",12090337,2008,54,"No"
"5897",11665425,2008,21,"No"
"5898",12179170,2008,7,"Yes"
"5899",12342255,2008,55,"Yes"
"5900",12073033,2008,35,"Yes"
"5901",12238940,2008,55,"No"
"5902",12033534,2008,56,"Yes"
"5903",12209555,2008,56,"No"
"5904",12192156,2008,21,"No"
"5905",12081900,2008,43,"Yes"
"5906",11916745,2008,26,"Yes"
"5907",12051121,2008,55,"No"
"5908",12041494,2008,55,"Yes"
"5909",11911782,2008,36,"Yes"
"5910",12052110,2008,25,"No"
"5911",12115977,2008,27,"Yes"
"5912",12105706,2008,27,"Yes"
"5913",12073619,2008,55,"Yes"
"5914",11663918,2008,21,"Yes"
"5915",12204445,2008,55,"Yes"
"5916",12306425,2008,21,"No"
"5917",12109055,2008,56,"No"
"5918",12054398,2008,25,"No"
"5919",12050723,2008,20,"Yes"
"5920",12236569,2008,21,"No"
"5921",12203075,2008,24,"No"
"5922",12149232,2008,46,"No"
"5923",12194373,2008,27,"Yes"
"5924",12287476,2008,21,"an"
"5925",12189870,2008,25,"No"
"5926",12342727,2008,27,"Yes"
"5927",12285974,2008,53,"No"
"5928",12286649,2008,36,"Yes"
"5929",12128878,2008,29,"No"
"5930",12213059,2008,54,"No"
"5931",12268972,2008,43,"Yes"
"5932",12215180,2008,54,"No"
"5933",12347539,2008,43,"No"
"5934",12174227,2008,56,"No"
"5935",12209532,2008,21,"No"
"5936",12082463,2008,56,"No"
"5937",12261384,2008,36,"No"
"5938",12125532,2008,26,"frequency"
"5939",12075370,2008,30,"Yes"
"5940",12066443,2008,43,"Yes"
"5941",12017138,2008,54,"Yes"
"5942",12106809,2008,15,"No"
"5943",12056703,2008,27,"Yes"
"5944",12057544,2008,24,"No"
"5945",12260104,2008,21,"No"
"5946",12073349,2008,38,"No"
"5947",12203255,2008,55,"No"
"5948",11970533,2008,27,"other"
"5949",12339498,2008,27,"Yes"
"5950",12300876,2008,35,"Yes"
"5951",12250620,2008,36,"No"
"5952",12121138,2008,35,"Yes"
"5953",12075554,2008,31,"No"
"5954",12147503,2008,36,"Yes"
"5955",11718572,2008,30,"Yes"
"5956",11913189,2008,1,"No"
"5957",12077844,2008,36,"Yes"
"5958",12133353,2008,30,"No"
"5959",12158878,2008,54,"No"
"5960",12069848,2008,56,"No"
"5961",12293242,2008,31,"No"
"5962",12056326,2008,55,"Yes"
"5963",12243613,2008,27,"No"
"5964",12331753,2008,55,"No"
"5965",12113787,2008,56,"No"
"5966",12135744,2008,39,"Yes"
"5967",12066501,2008,36,"Yes"
"5968",12049955,2008,56,"No"
"5969",12176901,2008,55,"Yes"
"5970",12084870,2008,36,"Yes"
"5971",12031563,2008,26,"No"
"5972",12140959,2008,27,"No"
"5973",12067368,2008,36,"Yes"
"5974",12283254,2008,54,"No"
"5975",11919967,2008,29,"No"
"5976",12176862,2008,55,"No"
"5977",12268566,2008,27,"Yes"
"5978",11596612,2008,55,"Yes"
"5979",12187828,2008,27,"Yes"
"5980",12019809,2008,43,"No"
"5981",12053039,2008,55,"No"
"5982",11995540,2008,29,"No"
"5983",12155642,2008,42,"No"
"5984",12147068,2008,21,"Yes"
"5985",12207619,2008,46,"No"
"5986",12030414,2008,27,"No"
"5987",12115569,2008,55,"No"
"5988",12240302,2008,30,"Yes"
"5989",12026208,2008,36,"No"
"5990",12009111,2008,56,"No"
"5991",12156771,2008,53,"No"
"5992",12140509,2008,55,"No"
"5993",12203943,2008,55,"No"
"5994",12250244,2008,17,"Yes"
"5995",12072970,2008,55,"No"
"5996",12250891,2008,46,"No"
"5997",12209645,2008,27,"Yes"
"5998",12008287,2008,29,"No"
"5999",12189713,2008,21,"No"
"6000",12211513,2008,43,"Yes"
"6001",12129783,2008,27,"No"
"6002",12249590,2008,43,"Yes"
"6003",12342124,2008,55,"No"
"6004",12213436,2008,35,"Yes"
"6005",12219166,2008,55,"No"
"6006",12201940,2008,55,"No"
"6007",12116108,2008,43,"Yes"
"6008",12039428,2008,55,"Yes"
"6009",12138319,2008,43,"Yes"
"6010",12050083,2008,38,"the"
"6011",12243157,2008,46,"No"
"6012",11911951,2008,31,"No"
"6013",12066839,2008,11,"Yes"
"6014",12245156,2008,36,"Yes"
